SIMUL,DES
"[5, 5, 0, 5, 10, 0, 0, 19, 17, 17, 0, 15, 0, 5, 5, 5, 10, 10, 10, 10, 10, 0, 7, 10, 7, 7, 7, 7, 7, 19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 13, 13, 5, 4, 4, 4, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 4, 4, 5, 11, 5, 5, 8, 8, 0, 0, 2, 1, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 12, 2, 19, 0, 5, 5, 8, 8, 8]",[0]
"[0, 19, 17, 17, 0, 15, 0, 5, 5, 5, 10, 10, 10, 10, 10, 10, 0, 7, 10, 7, 7, 7, 7, 7, 19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[0]
"[0, 19, 17, 17, 0, 15, 0, 5, 5, 5, 10, 10, 10, 10, 10, 10, 0, 7, 10, 7, 7, 7, 7, 7, 19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[19]
"[0, 19, 17, 17, 0, 15, 0, 5, 5, 5, 10, 10, 10, 10, 10, 10, 0, 7, 10, 7, 7, 7, 7, 7, 19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[17]
"[0, 19, 17, 17, 0, 15, 0, 5, 5, 5, 10, 10, 10, 10, 10, 10, 0, 7, 10, 7, 7, 7, 7, 7, 19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[17]
"[0, 19, 17, 17, 0, 15, 0, 5, 5, 5, 10, 10, 10, 10, 10, 10, 0, 7, 10, 7, 7, 7, 7, 7, 19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[0]
"[15, 0, 5, 5, 5, 10, 10, 10, 10, 10, 10, 0, 7, 10, 7, 7, 7, 7, 7, 19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[15]
"[15, 0, 5, 5, 5, 10, 10, 10, 10, 10, 10, 0, 7, 10, 7, 7, 7, 7, 7, 19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[0]
"[15, 0, 5, 5, 5, 10, 10, 10, 10, 10, 10, 0, 7, 10, 7, 7, 7, 7, 7, 19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[5]
"[15, 0, 5, 5, 5, 10, 10, 10, 10, 10, 10, 0, 7, 10, 7, 7, 7, 7, 7, 19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[5]
"[5, 10, 10, 10, 10, 10, 10, 0, 7, 10, 7, 7, 7, 7, 7, 19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[5]
"[10, 10, 10, 10, 10, 10, 0, 7, 10, 7, 7, 7, 7, 7, 19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[10]
"[10, 10, 10, 10, 10, 10, 0, 7, 10, 7, 7, 7, 7, 7, 19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[10]
"[10, 10, 10, 10, 10, 10, 0, 7, 10, 7, 7, 7, 7, 7, 19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[10]
"[10, 10, 10, 10, 10, 10, 0, 7, 10, 7, 7, 7, 7, 7, 19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[10]
"[10, 10, 10, 10, 10, 10, 0, 7, 10, 7, 7, 7, 7, 7, 19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[10]
"[10, 10, 10, 10, 10, 10, 0, 7, 10, 7, 7, 7, 7, 7, 19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[10]
"[0, 1, 7, 10, 7, 7, 7, 7, 7, 19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[0]
"[0, 1, 7, 10, 7, 7, 7, 7, 7, 19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[1]
"[7, 10, 7, 7, 7, 7, 7, 19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[7]
"[7, 10, 7, 7, 7, 7, 7, 19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[10]
"[7, 7, 7, 7, 7, 19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[7]
"[7, 7, 7, 7, 7, 19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[7]
"[7, 7, 7, 7, 7, 19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[7]
"[7, 7, 7, 7, 7, 19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[7]
"[7, 7, 7, 7, 7, 19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[7]
"[19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[19]
"[19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[12]
"[19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[12]
"[19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[12]
"[19, 12, 12, 12, 12, 13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[12]
"[13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[13]
"[13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[2]
"[13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[13]
"[13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[10]
"[13, 2, 13, 10, 8, 5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[8]
"[5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[5]
"[5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[5]
"[5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[5]
"[5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[5]
"[5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[13]
